item_id,admlog_id,vertical,action,to_moderation_datetime,action_datetime,user_group,user_id,ModerSourceEventType
2840001604,157507229796,Services,allowed,2024-09-13T10:36:43,2024-09-13T10:37:47.400000,cron,2115775,activation
2891503694,156089762208,Goods,allowed,2024-09-03T20:55:13,2024-09-03T20:56:20.451000,cron,394,activation
2891503694,156260925267,Goods,allowed,2024-09-04T21:34:37,2024-09-04T21:35:43.102000,cron,394,update
2930252844,158857203168,Goods,allowed,2024-09-22T17:36:01,2024-09-22T17:37:05.159000,cron,16001079,activation
3009250384,159535612539,Goods,allowed,2024-09-26T19:45:47,2024-09-26T19:46:48.515000,cron,372883143,activation
3029250349,158284686858,Goods,allowed,2024-09-18T15:33:17,2024-09-18T16:03:12.646000,cron,2500000147,activation
3197751529,159941717941,Goods,allowed,2024-09-29T13:17:24,2024-09-29T13:18:26.566000,cron,2484000158,activation
3233500314,158468302643,Goods,allowed,2024-09-19T19:50:13,2024-09-19T19:51:18.702000,cron,364819633,activation
3236252469,158322669600,Goods,allowed,2024-09-18T20:31:44,2024-09-18T20:32:50.956000,cron,2028496,update
3306750699,156302331039,Goods,allowed,2024-09-05T06:28:04,2024-09-05T06:29:11.437000,cron,257500075,activation
3403251119,156311112867,Goods,allowed,2024-09-05T06:50:29,2024-09-05T06:51:34.960000,cron,381338468,activation
3472001144,155761601689,Goods,allowed,2024-09-01T16:46:38,2024-09-01T16:47:44.901000,cron,369531122,activation
3713002174,158791282098,Goods,allowed,2024-09-22T01:29:03,2024-09-22T01:30:11.530000,cron,365888624,activation
3817750969,155798848818,Goods,allowed,2024-09-01T23:55:42,2024-09-01T23:56:46.500000,cron,1890124,activation
3820000439,155735918124,Goods,allowed,2024-09-01T13:49:05,2024-09-01T13:50:09.578000,cron,1700250250,activation
3820000439,159623923609,Goods,allowed,2024-09-27T12:32:03,2024-09-27T12:33:05.843000,cron,1700250250,update
4141500754,158946676019,Goods,allowed,2024-09-23T12:22:49,2024-09-23T12:23:53.264000,cron,2501371,activation
4205001589,156439655928,Goods,allowed,2024-09-05T23:35:09,2024-09-05T23:36:17.394000,cron,1529030,activation
4473500560,156395247770,Goods,rejected,2024-09-05T19:57:04,2024-09-05T20:38:36.393000,GD.Pb.Moderation Valeriya Lukienko,374947401,activation
4697002690,158978116662,Goods,allowed,2024-09-23T15:18:06,2024-09-23T15:24:08.301000,cron,3122,activation
4758803320,160107359222,Goods,allowed,2024-09-30T10:53:09,2024-09-30T10:54:12.757000,cron,364696371,activation
5378501165,156658665576,Goods,allowed,2024-09-07T14:31:07,2024-09-07T14:32:12.031000,cron,1590118,activation
5378501165,156753508425,Goods,allowed,2024-09-08T08:13:07,2024-09-08T08:14:12.949000,cron,1590118,activation
5395751325,155748271966,Goods,allowed,2024-09-01T15:02:31,2024-09-01T15:03:37.853000,cron,1768202,activation
5592251865,156827983420,Goods,allowed,2024-09-08T20:19:01,2024-09-08T20:20:07.153000,cron,2109445,activation
5640000350,159460432943,Goods,allowed,2024-09-26T12:41:06,2024-09-26T12:42:09.823000,cron,4457000367,activation
5707250100,156056584616,Goods,allowed,2024-09-03T16:30:01,2024-09-03T16:31:06.966000,cron,5308000131,activation
5852500750,159926137022,Goods,allowed,2024-09-29T10:30:24,2024-09-29T10:31:25.926000,cron,1771777,activation
5910500455,159786853497,Goods,allowed,2024-09-28T09:31:51,2024-09-28T09:32:53.505000,cron,2770493,activation
6103251255,157918052892,Goods,allowed,2024-09-16T11:43:28,2024-09-16T11:44:39.723000,cron,2035634,activation
6103502110,156752681333,Realty,allowed,2024-09-08T12:06:58,2024-09-08T12:08:03.497000,cron,381548941,update
6180500215,159392014267,Goods,allowed,2024-09-25T22:29:33,2024-09-25T22:30:36.833000,cron,2017784,activation
6188751595,155869864913,Goods,allowed,2024-09-02T13:02:03,2024-09-02T13:03:11.170000,cron,5803500026,activation
6214503585,158501033085,Goods,allowed,2024-09-20T01:11:09,2024-09-20T01:12:16.479000,cron,2023757,activation
6265001100,155986694164,Goods,allowed,2024-09-03T13:12:57,2024-09-03T13:14:08.711000,cron,376402063,update
6265001100,157884338052,Goods,allowed,2024-09-16T07:52:17,2024-09-16T07:53:23.513000,cron,376402063,activation
6290500825,156509915679,Realty,allowed,2024-09-06T08:56:03,2024-09-06T08:57:08.525000,cron,372442700,activation
6332500420,157437899804,Goods,allowed,2024-09-12T17:15:04,2024-09-12T17:16:10.387000,cron,210000134,activation
6378251315,158446663339,Goods,allowed,2024-09-19T17:11:22,2024-09-19T17:12:31.793000,cron,1063750161,activation
6528002105,157551994785,Goods,allowed,2024-09-13T18:01:44,2024-09-13T18:02:48.705000,cron,1415000222,activation
6617500815,156395451632,Goods,allowed,2024-09-05T18:42:07,2024-09-05T18:46:36.294000,SPBModeration.Adaptation,1549842,update
6617500815,158255282490,Goods,allowed,2024-09-18T11:16:52,2024-09-18T11:17:57.305000,cron,1549842,update
6641000325,156658036927,Goods,allowed,2024-09-07T11:01:07,2024-09-07T11:02:11.138000,cron,1632975,activation
6851750665,157247848678,Services,allowed,2024-09-11T11:40:09,2024-09-11T11:41:38.005000,cron,367156018,update
6888751410,158054861336,Goods,allowed,2024-09-17T07:54:34,2024-09-17T07:55:40.853000,cron,1014772,activation
6937251270,159715640036,Services,allowed,2024-09-27T23:24:02,2024-09-27T23:25:04.208000,cron,301000191,activation
6984501485,158239237828,Goods,allowed,2024-09-18T10:58:36,2024-09-18T10:59:41.780000,cron,283237,activation
7115250345,157424305852,Goods,allowed,2024-09-12T14:40:29,2024-09-12T14:42:26.535000,cron,385848583,activation
7159252080,155911156259,Goods,allowed,2024-09-02T17:13:25,2024-09-02T17:14:30.978000,cron,2133650,activation
7246752145,159651647036,Goods,allowed,2024-09-27T10:28:30,2024-09-27T10:29:32.296000,cron,3597250232,update
7355501080,159114592795,Goods,allowed,2024-09-24T10:26:44,2024-09-24T10:28:13.022000,cron,387792998,activation
7480501580,156320261585,Goods,allowed,2024-09-05T07:56:48,2024-09-05T07:57:53.496000,cron,2084670,activation
7481001675,160111443905,Goods,allowed,2024-09-30T11:29:40,2024-09-30T11:30:42.127000,cron,380729798,activation
7668751210,158580046124,Goods,allowed,2024-09-20T15:20:18,2024-09-20T15:21:22.834000,cron,166250236,activation
7861250205,158428783100,Goods,allowed,2024-09-19T15:00:07,2024-09-19T15:01:12.140000,cron,2756807,activation
7905252225,158312177135,Goods,allowed,2024-09-18T18:56:55,2024-09-18T18:58:01.686000,cron,2028496,update
8054750480,157685947070,Goods,allowed,2024-09-14T17:49:23,2024-09-14T17:50:28.986000,cron,384889369,activation
8414250025,157569788953,Goods,allowed,2024-09-13T18:15:09,2024-09-13T18:16:13.225000,cron,18000833,activation
8488250455,155879995555,Goods,allowed,2024-09-02T14:00:02,2024-09-02T14:01:06.736000,cron,365259027,activation
8636250241,155830184440,Goods,allowed,2024-09-02T08:56:48,2024-09-02T08:57:54.913000,cron,1521993,activation
8738000191,157293503469,Goods,allowed,2024-09-11T19:20:21,2024-09-11T19:21:26.892000,cron,2016288,activation
8824750026,156440390544,Goods,allowed,2024-09-05T23:28:11,2024-09-05T23:29:14.781000,cron,370809949,activation
8839500221,157277915721,Goods,allowed,2024-09-11T17:11:56,2024-09-11T17:13:00.854000,cron,8344250028,activation
8870000536,159256701570,Goods,allowed,2024-09-25T05:46:27,2024-09-25T05:47:32.142000,cron,369841080,activation
9229250896,159141799006,Goods,allowed,2024-09-24T13:32:15,2024-09-24T13:33:23.720000,cron,8458500066,update
9263500126,158857992792,Goods,allowed,2024-09-22T17:54:41,2024-09-22T17:55:46.707000,cron,1540041,activation
9391251051,156032448637,Vacancies,allowed,2024-09-03T15:28:00,2024-09-03T15:29:08.506000,cron,383461488,update
9391251051,156149364178,Vacancies,allowed,2024-09-04T07:33:10,2024-09-04T07:34:14.775000,cron,383461488,update
9391251051,156273642557,Vacancies,allowed,2024-09-04T22:57:14,2024-09-04T22:58:19.976000,cron,383461488,update
9391251051,156782062705,Vacancies,allowed,2024-09-08T13:19:55,2024-09-08T13:21:02.002000,cron,383461488,update
9391251051,157064560673,Vacancies,allowed,2024-09-10T07:16:43,2024-09-10T07:17:49.511000,cron,383461488,update
9478750341,159485336008,Goods,allowed,2024-09-26T07:38:09,2024-09-26T07:39:10.541000,cron,2750226,activation
9624251086,156577776024,Services,allowed,2024-09-06T19:40:29,2024-09-06T19:41:36.243000,cron,375130114,activation
9851252886,158328504985,Goods,allowed,2024-09-18T21:14:45,2024-09-18T21:15:53.591000,cron,1758459,activation
9877751081,155861813755,Services,allowed,2024-09-02T10:55:34,2024-09-02T10:56:38.496000,cron,270250038,activation
9962250941,159278643821,Goods,allowed,2024-09-25T09:05:26,2024-09-25T09:06:26.815000,cron,367084611,activation
9962750566,156037069257,Goods,allowed,2024-09-03T14:23:06,2024-09-03T14:24:11.323000,cron,382476623,activation
10172751526,155708318473,Goods,allowed,2024-09-01T08:09:06,2024-09-01T08:10:13.228000,cron,5088000757,update
10172751526,155708326975,Goods,allowed,2024-09-01T08:17:47,2024-09-01T08:18:56.435000,cron,5088000757,update
10172751526,156292819134,Goods,allowed,2024-09-05T01:36:02,2024-09-05T01:37:08.589000,cron,5088000757,update
10172751526,157486600936,Goods,allowed,2024-09-13T03:47:50,2024-09-13T03:49:00.926000,cron,5088000757,update
10172751526,157505459387,Goods,allowed,2024-09-13T10:27:35,2024-09-13T10:28:42.127000,cron,5088000757,update
10172751526,157511744911,Goods,allowed,2024-09-13T10:42:44,2024-09-13T10:43:54.116000,cron,5088000757,update
10172751526,157616156711,Goods,allowed,2024-09-14T05:55:56,2024-09-14T05:57:03.416000,cron,5088000757,update
10172751526,157616412315,Goods,allowed,2024-09-14T06:08:24,2024-09-14T06:09:33.222000,cron,5088000757,update
10172751526,157621930998,Goods,allowed,2024-09-14T06:37:34,2024-09-14T06:38:38.593000,cron,5088000757,activation
10172751526,157762587277,Goods,allowed,2024-09-15T11:20:01,2024-09-15T11:21:07.297000,cron,5088000757,update
10172751526,158353735391,Goods,allowed,2024-09-19T05:49:10,2024-09-19T05:50:15.005000,cron,5088000757,update
10172751526,158363763044,Goods,allowed,2024-09-19T06:17:09,2024-09-19T06:18:18.651000,cron,5088000757,update
10172751526,158454651354,Goods,allowed,2024-09-19T18:44:34,2024-09-19T18:45:40.430000,cron,5088000757,update
10172751526,158722842401,Goods,allowed,2024-09-21T15:23:31,2024-09-21T15:24:38.845000,cron,5088000757,update
10172751526,159012076055,Goods,allowed,2024-09-23T16:33:42,2024-09-23T16:34:49.485000,cron,5088000757,update
10172751526,159037290074,Goods,allowed,2024-09-23T19:18:26,2024-09-23T19:19:37.801000,cron,5088000757,update
10172751526,159101130746,Goods,allowed,2024-09-24T09:14:40,2024-09-24T09:15:48.169000,cron,5088000757,update
10172751526,159118105921,Goods,allowed,2024-09-24T10:32:08,2024-09-24T10:33:20.481000,cron,5088000757,update
10181250031,157490675355,Goods,allowed,2024-09-13T08:34:43,2024-09-13T08:35:47.593000,cron,2154607,update
10181250031,157983870853,Goods,allowed,2024-09-16T18:18:44,2024-09-16T18:19:48.976000,cron,2154607,update
10181250031,159121156463,Goods,allowed,2024-09-24T10:50:43,2024-09-24T10:51:50.933000,cron,2154607,activation
10271751951,157776793053,Goods,allowed,2024-09-15T13:30:08,2024-09-15T13:31:24.122000,cron,2767059,activation
10279001206,160070082974,Goods,allowed,2024-09-30T06:56:38,2024-09-30T06:57:39.930000,cron,169000076,activation
10663751771,156052252902,Realty,allowed,2024-09-03T15:57:45,2024-09-03T15:58:49.075000,cron,9966250202,update
10663751771,156341375430,Realty,allowed,2024-09-05T11:49:53,2024-09-05T11:51:09.356000,cron,9966250202,update
10663751771,158611802022,Realty,allowed,2024-09-20T18:53:33,2024-09-20T18:54:40.191000,cron,9966250202,activation
10830751876,156651518338,Goods,allowed,2024-09-07T10:46:35,2024-09-07T10:47:38.869000,cron,750667,activation
10907502171,156536899373,Goods,allowed,2024-09-06T08:52:36,2024-09-06T08:54:11.280000,cron,290750581,activation
10913000481,157618110526,Goods,allowed,2024-09-14T04:30:51,2024-09-14T04:31:57.316000,cron,386209418,activation
11030001926,156807831076,Goods,allowed,2024-09-08T16:33:06,2024-09-08T16:34:11.520000,cron,103000012,activation
11171251546,157733048832,Services,allowed,2024-09-15T00:30:52,2024-09-15T00:32:01.883000,cron,9826000024,activation
11578251581,156758626071,Goods,allowed,2024-09-08T09:24:03,2024-09-08T09:25:06.937000,cron,6833750079,activation
11640750166,156867572030,Goods,allowed,2024-09-09T02:23:06,2024-09-09T02:24:12.836000,cron,1814896,activation
11640750166,158157316583,Goods,allowed,2024-09-17T22:03:07,2024-09-17T22:04:10.571000,cron,1814896,update
11980251771,158967120547,Goods,allowed,2024-09-23T15:21:55,2024-09-23T15:25:43.903000,cron,1002046,activation
12022750161,156405537764,Goods,allowed,2024-09-05T19:17:09,2024-09-05T19:18:15.076000,cron,17002152,activation
12044751736,155740267652,Goods,allowed,2024-09-01T14:58:35,2024-09-01T14:59:40.205000,cron,7856,activation
12161000056,156725327748,Goods,allowed,2024-09-07T22:30:21,2024-09-07T22:31:26.482000,cron,1841319,activation
12406001401,158698698325,Goods,allowed,2024-09-21T11:59:17,2024-09-21T12:00:25.763000,cron,4260002,activation
12448000236,156929064169,Goods,rejected,2024-09-09T11:12:57,2024-09-09T11:14:08.743000,cron,283237,activation
12448000236,156924363024,Goods,allowed,2024-09-09T11:32:12,2024-09-09T11:33:19.544000,cron,283237,update
12481500056,158613723724,Goods,allowed,2024-09-20T22:28:35,2024-09-20T22:29:39.612000,cron,401655515,activation
12487251011,158492111513,Goods,allowed,2024-09-20T00:06:25,2024-09-20T00:07:29.273000,cron,27869,activation
12561000961,156140387357,Goods,allowed,2024-09-04T09:18:49,2024-09-04T09:19:54.479000,cron,1754442,activation
12666250366,158507036319,Goods,allowed,2024-09-20T01:15:06,2024-09-20T01:16:15.068000,cron,17412,activation
12751500861,158093139541,Goods,allowed,2024-09-17T15:47:24,2024-09-17T15:48:39.335000,cron,374080451,update
12751500861,159398457239,Goods,allowed,2024-09-26T00:24:35,2024-09-26T00:25:38.723000,cron,374080451,activation
12761000066,157830612322,Goods,allowed,2024-09-15T22:11:07,2024-09-15T22:12:10.171000,cron,1813665,activation
12981250062,156766838976,Goods,allowed,2024-09-08T11:13:43,2024-09-08T11:14:48.206000,cron,1544143,activation
13036750277,160098710238,Goods,allowed,2024-09-30T10:04:27,2024-09-30T10:05:28.934000,cron,751940,activation
13330502237,157664933801,Goods,allowed,2024-09-14T15:56:58,2024-09-14T15:58:06.390000,cron,1063750161,activation
13381751392,156212421536,Goods,allowed,2024-09-04T12:58:41,2024-09-04T12:59:45.246000,cron,9606250131,activation
13443750542,155826624444,Services,allowed,2024-09-02T08:37:02,2024-09-02T08:38:08.280000,cron,48750157,activation
13443750542,156282169911,Services,allowed,2024-09-05T00:31:08,2024-09-05T00:32:14.244000,cron,48750157,update
13443750542,157275277715,Services,allowed,2024-09-11T14:40:57,2024-09-11T14:42:04.116000,cron,48750157,update
13443750542,158159588610,Services,allowed,2024-09-17T22:14:18,2024-09-17T22:15:23.418000,cron,48750157,update
13443750542,158174091437,Services,allowed,2024-09-17T22:18:27,2024-09-17T22:19:33.109000,cron,48750157,update
13464502857,158848557978,Goods,allowed,2024-09-22T14:45:49,2024-09-22T14:47:24.030000,cron,402090258,update
13464502857,159177665895,Goods,allowed,2024-09-24T19:38:25,2024-09-24T19:39:26.723000,cron,402090258,update
13499500157,159149438759,Goods,allowed,2024-09-24T15:55:29,2024-09-24T15:56:32.451000,cron,1250226,update
13499500157,159165268699,Goods,allowed,2024-09-24T16:02:54,2024-09-24T16:03:55.501000,cron,1250226,update
13558251932,157263841622,Transport,allowed,2024-09-11T13:28:04,2024-09-11T13:29:09.009000,cron,158500725,activation
13574001562,158983396330,Goods,allowed,2024-09-23T13:54:34,2024-09-23T13:55:40.756000,cron,290250200,activation
13611500187,158273094809,Goods,allowed,2024-09-18T13:30:37,2024-09-18T13:36:04.553000,cron,374762700,activation
13638252427,155787103409,Goods,allowed,2024-09-01T23:56:49,2024-09-01T23:57:58.219000,cron,1890124,activation
13672750422,157001771508,Goods,allowed,2024-09-09T22:12:54,2024-09-09T22:13:59.263000,cron,371534370,activation
13749251822,158446279200,Goods,allowed,2024-09-19T16:15:36,2024-09-19T16:16:42.500000,cron,750667,activation
13854250752,157657568698,Goods,allowed,2024-09-14T14:49:41,2024-09-14T14:50:44.907000,cron,2780379,activation
13934253132,155772138067,Services,allowed,2024-09-01T19:30:07,2024-09-01T19:31:11.732000,cron,15000267,activation
13949500722,156686907576,Goods,allowed,2024-09-07T17:16:05,2024-09-07T17:17:10.861000,cron,10819500149,activation
14011002297,157981565780,Goods,allowed,2024-09-16T18:00:29,2024-09-16T18:01:32.988000,cron,12904500125,activation
14119500647,157562009573,Goods,allowed,2024-09-13T16:02:29,2024-09-13T16:03:33.902000,cron,2042503,activation
14119500647,159952741235,Goods,allowed,2024-09-29T15:34:51,2024-09-29T15:36:00.421000,cron,2042503,update
14215252167,158920721044,Goods,allowed,2024-09-23T06:08:13,2024-09-23T06:09:18.192000,cron,1812576,activation
14514750742,157087033806,Goods,allowed,2024-09-10T10:19:19,2024-09-10T10:20:24.689000,cron,1803512,update
14514750742,158385722969,Goods,allowed,2024-09-19T09:20:58,2024-09-19T09:22:03.205000,cron,1803512,activation
14753750637,156833393145,Goods,allowed,2024-09-08T19:22:12,2024-09-08T19:23:17.548000,cron,11532250172,activation
14755251667,157755543640,Realty,allowed,2024-09-15T08:37:02,2024-09-15T08:38:07.880000,cron,369739318,activation
14853001872,158333551905,Services,allowed,2024-09-18T21:34:09,2024-09-18T21:35:14.485000,cron,375638056,activation
14905000137,157742120913,Goods,allowed,2024-09-15T05:20:18,2024-09-15T05:21:26.215000,cron,381061474,activation
14933750797,158586257276,Goods,allowed,2024-09-20T14:54:30,2024-09-20T14:55:35.171000,cron,1883745,activation
14948251502,159795621546,Goods,allowed,2024-09-28T11:30:37,2024-09-28T11:31:38.391000,cron,367103127,activation
15004251772,158398089897,Goods,allowed,2024-09-19T09:58:06,2024-09-19T09:59:10.627000,cron,1698250,activation
