item_id,admlog_id,vertical,action,to_moderation_datetime,action_datetime,user_group,user_id,ModerSourceEventType,moderation_duration,moderation_type
434781489,160205874398,Goods,allowed,2024-09-30 22:18:15,2024-09-30 22:19:17,cron,365238293,activation,0 days 00:01:02,ML
434836964,157981724861,Realty,allowed,2024-09-16 18:51:55,2024-09-16 18:53:00,cron,366853626,activation,0 days 00:01:05,ML
436996584,157772135828,Realty,allowed,2024-09-15 11:54:10,2024-09-15 11:55:15,cron,385665374,activation,0 days 00:01:05,ML
438348829,155757232434,Goods,allowed,2024-09-01 18:04:46,2024-09-01 18:05:52,cron,210000353,activation,0 days 00:01:06,ML
438443639,158368908642,Goods,allowed,2024-09-19 07:32:33,2024-09-19 07:33:52,cron,388720053,activation,0 days 00:01:19,ML
440863399,156630901756,Goods,allowed,2024-09-07 14:24:34,2024-09-07 14:25:39,cron,387306624,activation,0 days 00:01:05,ML
440863399,158936585680,Goods,allowed,2024-09-23 10:01:03,2024-09-23 10:02:08,cron,387306624,update,0 days 00:01:05,ML
440863399,158963368918,Goods,allowed,2024-09-23 10:11:37,2024-09-23 10:12:42,cron,387306624,update,0 days 00:01:05,ML
440863399,159036770388,Goods,allowed,2024-09-23 19:11:34,2024-09-23 19:12:40,cron,387306624,update,0 days 00:01:06,ML
440863399,159100481829,Goods,allowed,2024-09-24 09:55:45,2024-09-24 09:56:50,cron,387306624,update,0 days 00:01:05,ML
441029939,157175091295,Goods,allowed,2024-09-10 21:56:16,2024-09-10 21:57:22,cron,50750169,activation,0 days 00:01:06,ML
445306744,157360048441,Goods,allowed,2024-09-12 01:55:54,2024-09-12 01:57:05,cron,387566655,activation,0 days 00:01:11,ML
449216149,157429963737,Goods,allowed,2024-09-12 17:54:45,2024-09-12 17:55:50,cron,384873654,activation,0 days 00:01:05,ML
449504954,155765250692,Realty,allowed,2024-09-01 18:12:07,2024-09-01 18:13:12,cron,376861235,activation,0 days 00:01:05,ML
449504954,157038651777,Realty,allowed,2024-09-10 04:54:00,2024-09-10 04:55:09,cron,376861235,update,0 days 00:01:09,ML
725250214,157753051924,Goods,allowed,2024-09-15 08:44:25,2024-09-15 08:45:32,cron,219500702,activation,0 days 00:01:07,ML
815751899,158287015151,Goods,allowed,2024-09-18 14:39:07,2024-09-18 14:50:32,cron,2028496,update,0 days 00:11:25,ML
1022000344,156744540908,Goods,allowed,2024-09-08 01:42:00,2024-09-08 01:43:09,cron,211750015,activation,0 days 00:01:09,ML
1088500054,156212632472,Goods,allowed,2024-09-04 14:33:06,2024-09-04 14:34:10,cron,2147593,activation,0 days 00:01:04,ML
1290500694,159115088977,Goods,allowed,2024-09-24 12:06:59,2024-09-24 12:08:02,cron,272500020,update,0 days 00:01:03,ML
1952501509,155707783363,Goods,allowed,2024-09-01 07:34:18,2024-09-01 07:35:22,cron,1767500020,activation,0 days 00:01:04,ML
2035750364,155958397418,Goods,allowed,2024-09-02 20:49:47,2024-09-02 20:50:52,cron,68250133,activation,0 days 00:01:05,ML
2042751419,156158815765,Goods,allowed,2024-09-04 08:55:39,2024-09-04 08:56:45,cron,112500034,activation,0 days 00:01:06,ML
2042751419,159557650495,Goods,allowed,2024-09-26 18:40:02,2024-09-26 18:41:08,cron,112500034,update,0 days 00:01:06,ML
2077751574,158861093245,Goods,allowed,2024-09-22 16:38:36,2024-09-22 16:39:44,cron,124000065,activation,0 days 00:01:08,ML
2077751574,159180035611,Goods,allowed,2024-09-24 17:34:00,2024-09-24 17:35:00,cron,124000065,update,0 days 00:01:00,ML
2143250674,158604871523,Goods,allowed,2024-09-20 19:26:14,2024-09-20 19:27:19,cron,373762610,activation,0 days 00:01:05,ML
2144500564,158071852431,Goods,allowed,2024-09-17 07:50:28,2024-09-17 07:51:32,cron,230000137,activation,0 days 00:01:04,ML
2296501654,157145344220,Goods,allowed,2024-09-10 20:03:08,2024-09-10 20:04:15,cron,1565280,activation,0 days 00:01:07,ML
2298001444,156354493456,Goods,allowed,2024-09-05 14:36:48,2024-09-05 14:37:53,cron,161250348,activation,0 days 00:01:05,ML
2346502554,157474038145,Goods,allowed,2024-09-12 22:59:59,2024-09-12 23:01:05,cron,3753785,activation,0 days 00:01:06,ML
2546250654,159514249985,Goods,allowed,2024-09-26 17:53:02,2024-09-26 17:54:04,cron,371679874,activation,0 days 00:01:02,ML
2624003114,157647652200,Goods,allowed,2024-09-14 13:03:12,2024-09-14 13:04:18,cron,1566418,activation,0 days 00:01:06,ML
2668003119,156479089901,Services,allowed,2024-09-06 09:57:54,2024-09-06 09:58:59,cron,2472250259,update,0 days 00:01:05,ML
2688751604,155828386659,Goods,allowed,2024-09-02 06:59:06,2024-09-02 07:00:11,cron,1506279,activation,0 days 00:01:05,ML
2731000874,157391310995,Goods,allowed,2024-09-12 08:57:02,2024-09-12 08:58:06,cron,1625622,activation,0 days 00:01:04,ML
2731000874,157805315574,Goods,allowed,2024-09-15 16:32:12,2024-09-15 16:33:16,cron,1625622,update,0 days 00:01:04,ML
2756000674,157863638304,Goods,allowed,2024-09-16 06:34:53,2024-09-16 06:35:58,cron,387026543,activation,0 days 00:01:05,ML
2840001604,157507229796,Services,allowed,2024-09-13 10:36:43,2024-09-13 10:37:47,cron,2115775,activation,0 days 00:01:04,ML
2891503694,156089762208,Goods,allowed,2024-09-03 20:55:13,2024-09-03 20:56:20,cron,394,activation,0 days 00:01:07,ML
2891503694,156260925267,Goods,allowed,2024-09-04 21:34:37,2024-09-04 21:35:43,cron,394,update,0 days 00:01:06,ML
2930252844,158857203168,Goods,allowed,2024-09-22 17:36:01,2024-09-22 17:37:05,cron,16001079,activation,0 days 00:01:04,ML
3009250384,159535612539,Goods,allowed,2024-09-26 19:45:47,2024-09-26 19:46:48,cron,372883143,activation,0 days 00:01:01,ML
3029250349,158284686858,Goods,allowed,2024-09-18 15:33:17,2024-09-18 16:03:12,cron,2500000147,activation,0 days 00:29:55,ML
3197751529,159941717941,Goods,allowed,2024-09-29 13:17:24,2024-09-29 13:18:26,cron,2484000158,activation,0 days 00:01:02,ML
3233500314,158468302643,Goods,allowed,2024-09-19 19:50:13,2024-09-19 19:51:18,cron,364819633,activation,0 days 00:01:05,ML
3236252469,158322669600,Goods,allowed,2024-09-18 20:31:44,2024-09-18 20:32:50,cron,2028496,update,0 days 00:01:06,ML
3306750699,156302331039,Goods,allowed,2024-09-05 06:28:04,2024-09-05 06:29:11,cron,257500075,activation,0 days 00:01:07,ML
3403251119,156311112867,Goods,allowed,2024-09-05 06:50:29,2024-09-05 06:51:34,cron,381338468,activation,0 days 00:01:05,ML
3472001144,155761601689,Goods,allowed,2024-09-01 16:46:38,2024-09-01 16:47:44,cron,369531122,activation,0 days 00:01:06,ML
3713002174,158791282098,Goods,allowed,2024-09-22 01:29:03,2024-09-22 01:30:11,cron,365888624,activation,0 days 00:01:08,ML
3817750969,155798848818,Goods,allowed,2024-09-01 23:55:42,2024-09-01 23:56:46,cron,1890124,activation,0 days 00:01:04,ML
3820000439,155735918124,Goods,allowed,2024-09-01 13:49:05,2024-09-01 13:50:09,cron,1700250250,activation,0 days 00:01:04,ML
3820000439,159623923609,Goods,allowed,2024-09-27 12:32:03,2024-09-27 12:33:05,cron,1700250250,update,0 days 00:01:02,ML
4141500754,158946676019,Goods,allowed,2024-09-23 12:22:49,2024-09-23 12:23:53,cron,2501371,activation,0 days 00:01:04,ML
4205001589,156439655928,Goods,allowed,2024-09-05 23:35:09,2024-09-05 23:36:17,cron,1529030,activation,0 days 00:01:08,ML
4473500560,156395247770,Goods,rejected,2024-09-05 19:57:04,2024-09-05 20:38:36,GD.Pb.Moderation Valeriya Lukienko,374947401,activation,0 days 00:41:32,manual
4697002690,158978116662,Goods,allowed,2024-09-23 15:18:06,2024-09-23 15:24:08,cron,3122,activation,0 days 00:06:02,ML
4758803320,160107359222,Goods,allowed,2024-09-30 10:53:09,2024-09-30 10:54:12,cron,364696371,activation,0 days 00:01:03,ML
5378501165,156658665576,Goods,allowed,2024-09-07 14:31:07,2024-09-07 14:32:12,cron,1590118,activation,0 days 00:01:05,ML
5378501165,156753508425,Goods,allowed,2024-09-08 08:13:07,2024-09-08 08:14:12,cron,1590118,activation,0 days 00:01:05,ML
5395751325,155748271966,Goods,allowed,2024-09-01 15:02:31,2024-09-01 15:03:37,cron,1768202,activation,0 days 00:01:06,ML
5592251865,156827983420,Goods,allowed,2024-09-08 20:19:01,2024-09-08 20:20:07,cron,2109445,activation,0 days 00:01:06,ML
5640000350,159460432943,Goods,allowed,2024-09-26 12:41:06,2024-09-26 12:42:09,cron,4457000367,activation,0 days 00:01:03,ML
5707250100,156056584616,Goods,allowed,2024-09-03 16:30:01,2024-09-03 16:31:06,cron,5308000131,activation,0 days 00:01:05,ML
5852500750,159926137022,Goods,allowed,2024-09-29 10:30:24,2024-09-29 10:31:25,cron,1771777,activation,0 days 00:01:01,ML
5910500455,159786853497,Goods,allowed,2024-09-28 09:31:51,2024-09-28 09:32:53,cron,2770493,activation,0 days 00:01:02,ML
6103251255,157918052892,Goods,allowed,2024-09-16 11:43:28,2024-09-16 11:44:39,cron,2035634,activation,0 days 00:01:11,ML
6103502110,156752681333,Realty,allowed,2024-09-08 12:06:58,2024-09-08 12:08:03,cron,381548941,update,0 days 00:01:05,ML
6180500215,159392014267,Goods,allowed,2024-09-25 22:29:33,2024-09-25 22:30:36,cron,2017784,activation,0 days 00:01:03,ML
6188751595,155869864913,Goods,allowed,2024-09-02 13:02:03,2024-09-02 13:03:11,cron,5803500026,activation,0 days 00:01:08,ML
6214503585,158501033085,Goods,allowed,2024-09-20 01:11:09,2024-09-20 01:12:16,cron,2023757,activation,0 days 00:01:07,ML
6265001100,155986694164,Goods,allowed,2024-09-03 13:12:57,2024-09-03 13:14:08,cron,376402063,update,0 days 00:01:11,ML
6265001100,157884338052,Goods,allowed,2024-09-16 07:52:17,2024-09-16 07:53:23,cron,376402063,activation,0 days 00:01:06,ML
6290500825,156509915679,Realty,allowed,2024-09-06 08:56:03,2024-09-06 08:57:08,cron,372442700,activation,0 days 00:01:05,ML
6332500420,157437899804,Goods,allowed,2024-09-12 17:15:04,2024-09-12 17:16:10,cron,210000134,activation,0 days 00:01:06,ML
6378251315,158446663339,Goods,allowed,2024-09-19 17:11:22,2024-09-19 17:12:31,cron,1063750161,activation,0 days 00:01:09,ML
6528002105,157551994785,Goods,allowed,2024-09-13 18:01:44,2024-09-13 18:02:48,cron,1415000222,activation,0 days 00:01:04,ML
6617500815,156395451632,Goods,allowed,2024-09-05 18:42:07,2024-09-05 18:46:36,SPBModeration.Adaptation,1549842,update,0 days 00:04:29,manual
6617500815,158255282490,Goods,allowed,2024-09-18 11:16:52,2024-09-18 11:17:57,cron,1549842,update,0 days 00:01:05,ML
6641000325,156658036927,Goods,allowed,2024-09-07 11:01:07,2024-09-07 11:02:11,cron,1632975,activation,0 days 00:01:04,ML
6851750665,157247848678,Services,allowed,2024-09-11 11:40:09,2024-09-11 11:41:38,cron,367156018,update,0 days 00:01:29,ML
6888751410,158054861336,Goods,allowed,2024-09-17 07:54:34,2024-09-17 07:55:40,cron,1014772,activation,0 days 00:01:06,ML
6937251270,159715640036,Services,allowed,2024-09-27 23:24:02,2024-09-27 23:25:04,cron,301000191,activation,0 days 00:01:02,ML
6984501485,158239237828,Goods,allowed,2024-09-18 10:58:36,2024-09-18 10:59:41,cron,283237,activation,0 days 00:01:05,ML
7115250345,157424305852,Goods,allowed,2024-09-12 14:40:29,2024-09-12 14:42:26,cron,385848583,activation,0 days 00:01:57,ML
7159252080,155911156259,Goods,allowed,2024-09-02 17:13:25,2024-09-02 17:14:30,cron,2133650,activation,0 days 00:01:05,ML
7246752145,159651647036,Goods,allowed,2024-09-27 10:28:30,2024-09-27 10:29:32,cron,3597250232,update,0 days 00:01:02,ML
7355501080,159114592795,Goods,allowed,2024-09-24 10:26:44,2024-09-24 10:28:13,cron,387792998,activation,0 days 00:01:29,ML
7480501580,156320261585,Goods,allowed,2024-09-05 07:56:48,2024-09-05 07:57:53,cron,2084670,activation,0 days 00:01:05,ML
7481001675,160111443905,Goods,allowed,2024-09-30 11:29:40,2024-09-30 11:30:42,cron,380729798,activation,0 days 00:01:02,ML
7668751210,158580046124,Goods,allowed,2024-09-20 15:20:18,2024-09-20 15:21:22,cron,166250236,activation,0 days 00:01:04,ML
7861250205,158428783100,Goods,allowed,2024-09-19 15:00:07,2024-09-19 15:01:12,cron,2756807,activation,0 days 00:01:05,ML
7905252225,158312177135,Goods,allowed,2024-09-18 18:56:55,2024-09-18 18:58:01,cron,2028496,update,0 days 00:01:06,ML
8054750480,157685947070,Goods,allowed,2024-09-14 17:49:23,2024-09-14 17:50:28,cron,384889369,activation,0 days 00:01:05,ML
8414250025,157569788953,Goods,allowed,2024-09-13 18:15:09,2024-09-13 18:16:13,cron,18000833,activation,0 days 00:01:04,ML
8488250455,155879995555,Goods,allowed,2024-09-02 14:00:02,2024-09-02 14:01:06,cron,365259027,activation,0 days 00:01:04,ML
8636250241,155830184440,Goods,allowed,2024-09-02 08:56:48,2024-09-02 08:57:54,cron,1521993,activation,0 days 00:01:06,ML
8738000191,157293503469,Goods,allowed,2024-09-11 19:20:21,2024-09-11 19:21:26,cron,2016288,activation,0 days 00:01:05,ML
8824750026,156440390544,Goods,allowed,2024-09-05 23:28:11,2024-09-05 23:29:14,cron,370809949,activation,0 days 00:01:03,ML
8839500221,157277915721,Goods,allowed,2024-09-11 17:11:56,2024-09-11 17:13:00,cron,8344250028,activation,0 days 00:01:04,ML
8870000536,159256701570,Goods,allowed,2024-09-25 05:46:27,2024-09-25 05:47:32,cron,369841080,activation,0 days 00:01:05,ML
9229250896,159141799006,Goods,allowed,2024-09-24 13:32:15,2024-09-24 13:33:23,cron,8458500066,update,0 days 00:01:08,ML
9263500126,158857992792,Goods,allowed,2024-09-22 17:54:41,2024-09-22 17:55:46,cron,1540041,activation,0 days 00:01:05,ML
9391251051,156032448637,Vacancies,allowed,2024-09-03 15:28:00,2024-09-03 15:29:08,cron,383461488,update,0 days 00:01:08,ML
9391251051,156149364178,Vacancies,allowed,2024-09-04 07:33:10,2024-09-04 07:34:14,cron,383461488,update,0 days 00:01:04,ML
9391251051,156273642557,Vacancies,allowed,2024-09-04 22:57:14,2024-09-04 22:58:19,cron,383461488,update,0 days 00:01:05,ML
9391251051,156782062705,Vacancies,allowed,2024-09-08 13:19:55,2024-09-08 13:21:02,cron,383461488,update,0 days 00:01:07,ML
9391251051,157064560673,Vacancies,allowed,2024-09-10 07:16:43,2024-09-10 07:17:49,cron,383461488,update,0 days 00:01:06,ML
9478750341,159485336008,Goods,allowed,2024-09-26 07:38:09,2024-09-26 07:39:10,cron,2750226,activation,0 days 00:01:01,ML
9624251086,156577776024,Services,allowed,2024-09-06 19:40:29,2024-09-06 19:41:36,cron,375130114,activation,0 days 00:01:07,ML
9851252886,158328504985,Goods,allowed,2024-09-18 21:14:45,2024-09-18 21:15:53,cron,1758459,activation,0 days 00:01:08,ML
9877751081,155861813755,Services,allowed,2024-09-02 10:55:34,2024-09-02 10:56:38,cron,270250038,activation,0 days 00:01:04,ML
9962250941,159278643821,Goods,allowed,2024-09-25 09:05:26,2024-09-25 09:06:26,cron,367084611,activation,0 days 00:01:00,ML
9962750566,156037069257,Goods,allowed,2024-09-03 14:23:06,2024-09-03 14:24:11,cron,382476623,activation,0 days 00:01:05,ML
10172751526,155708318473,Goods,allowed,2024-09-01 08:09:06,2024-09-01 08:10:13,cron,5088000757,update,0 days 00:01:07,ML
10172751526,155708326975,Goods,allowed,2024-09-01 08:17:47,2024-09-01 08:18:56,cron,5088000757,update,0 days 00:01:09,ML
10172751526,156292819134,Goods,allowed,2024-09-05 01:36:02,2024-09-05 01:37:08,cron,5088000757,update,0 days 00:01:06,ML
10172751526,157486600936,Goods,allowed,2024-09-13 03:47:50,2024-09-13 03:49:00,cron,5088000757,update,0 days 00:01:10,ML
10172751526,157505459387,Goods,allowed,2024-09-13 10:27:35,2024-09-13 10:28:42,cron,5088000757,update,0 days 00:01:07,ML
10172751526,157511744911,Goods,allowed,2024-09-13 10:42:44,2024-09-13 10:43:54,cron,5088000757,update,0 days 00:01:10,ML
10172751526,157616156711,Goods,allowed,2024-09-14 05:55:56,2024-09-14 05:57:03,cron,5088000757,update,0 days 00:01:07,ML
10172751526,157616412315,Goods,allowed,2024-09-14 06:08:24,2024-09-14 06:09:33,cron,5088000757,update,0 days 00:01:09,ML
10172751526,157621930998,Goods,allowed,2024-09-14 06:37:34,2024-09-14 06:38:38,cron,5088000757,activation,0 days 00:01:04,ML
10172751526,157762587277,Goods,allowed,2024-09-15 11:20:01,2024-09-15 11:21:07,cron,5088000757,update,0 days 00:01:06,ML
10172751526,158353735391,Goods,allowed,2024-09-19 05:49:10,2024-09-19 05:50:15,cron,5088000757,update,0 days 00:01:05,ML
10172751526,158363763044,Goods,allowed,2024-09-19 06:17:09,2024-09-19 06:18:18,cron,5088000757,update,0 days 00:01:09,ML
10172751526,158454651354,Goods,allowed,2024-09-19 18:44:34,2024-09-19 18:45:40,cron,5088000757,update,0 days 00:01:06,ML
10172751526,158722842401,Goods,allowed,2024-09-21 15:23:31,2024-09-21 15:24:38,cron,5088000757,update,0 days 00:01:07,ML
10172751526,159012076055,Goods,allowed,2024-09-23 16:33:42,2024-09-23 16:34:49,cron,5088000757,update,0 days 00:01:07,ML
10172751526,159037290074,Goods,allowed,2024-09-23 19:18:26,2024-09-23 19:19:37,cron,5088000757,update,0 days 00:01:11,ML
10172751526,159101130746,Goods,allowed,2024-09-24 09:14:40,2024-09-24 09:15:48,cron,5088000757,update,0 days 00:01:08,ML
10172751526,159118105921,Goods,allowed,2024-09-24 10:32:08,2024-09-24 10:33:20,cron,5088000757,update,0 days 00:01:12,ML
10181250031,157490675355,Goods,allowed,2024-09-13 08:34:43,2024-09-13 08:35:47,cron,2154607,update,0 days 00:01:04,ML
10181250031,157983870853,Goods,allowed,2024-09-16 18:18:44,2024-09-16 18:19:48,cron,2154607,update,0 days 00:01:04,ML
10181250031,159121156463,Goods,allowed,2024-09-24 10:50:43,2024-09-24 10:51:50,cron,2154607,activation,0 days 00:01:07,ML
10271751951,157776793053,Goods,allowed,2024-09-15 13:30:08,2024-09-15 13:31:24,cron,2767059,activation,0 days 00:01:16,ML
10279001206,160070082974,Goods,allowed,2024-09-30 06:56:38,2024-09-30 06:57:39,cron,169000076,activation,0 days 00:01:01,ML
10663751771,156052252902,Realty,allowed,2024-09-03 15:57:45,2024-09-03 15:58:49,cron,9966250202,update,0 days 00:01:04,ML
10663751771,156341375430,Realty,allowed,2024-09-05 11:49:53,2024-09-05 11:51:09,cron,9966250202,update,0 days 00:01:16,ML
10663751771,158611802022,Realty,allowed,2024-09-20 18:53:33,2024-09-20 18:54:40,cron,9966250202,activation,0 days 00:01:07,ML
10830751876,156651518338,Goods,allowed,2024-09-07 10:46:35,2024-09-07 10:47:38,cron,750667,activation,0 days 00:01:03,ML
10907502171,156536899373,Goods,allowed,2024-09-06 08:52:36,2024-09-06 08:54:11,cron,290750581,activation,0 days 00:01:35,ML
10913000481,157618110526,Goods,allowed,2024-09-14 04:30:51,2024-09-14 04:31:57,cron,386209418,activation,0 days 00:01:06,ML
11030001926,156807831076,Goods,allowed,2024-09-08 16:33:06,2024-09-08 16:34:11,cron,103000012,activation,0 days 00:01:05,ML
11171251546,157733048832,Services,allowed,2024-09-15 00:30:52,2024-09-15 00:32:01,cron,9826000024,activation,0 days 00:01:09,ML
11578251581,156758626071,Goods,allowed,2024-09-08 09:24:03,2024-09-08 09:25:06,cron,6833750079,activation,0 days 00:01:03,ML
11640750166,156867572030,Goods,allowed,2024-09-09 02:23:06,2024-09-09 02:24:12,cron,1814896,activation,0 days 00:01:06,ML
11640750166,158157316583,Goods,allowed,2024-09-17 22:03:07,2024-09-17 22:04:10,cron,1814896,update,0 days 00:01:03,ML
11980251771,158967120547,Goods,allowed,2024-09-23 15:21:55,2024-09-23 15:25:43,cron,1002046,activation,0 days 00:03:48,ML
12022750161,156405537764,Goods,allowed,2024-09-05 19:17:09,2024-09-05 19:18:15,cron,17002152,activation,0 days 00:01:06,ML
12044751736,155740267652,Goods,allowed,2024-09-01 14:58:35,2024-09-01 14:59:40,cron,7856,activation,0 days 00:01:05,ML
12161000056,156725327748,Goods,allowed,2024-09-07 22:30:21,2024-09-07 22:31:26,cron,1841319,activation,0 days 00:01:05,ML
12406001401,158698698325,Goods,allowed,2024-09-21 11:59:17,2024-09-21 12:00:25,cron,4260002,activation,0 days 00:01:08,ML
12448000236,156929064169,Goods,rejected,2024-09-09 11:12:57,2024-09-09 11:14:08,cron,283237,activation,0 days 00:01:11,ML
12448000236,156924363024,Goods,allowed,2024-09-09 11:32:12,2024-09-09 11:33:19,cron,283237,update,0 days 00:01:07,ML
12481500056,158613723724,Goods,allowed,2024-09-20 22:28:35,2024-09-20 22:29:39,cron,401655515,activation,0 days 00:01:04,ML
12487251011,158492111513,Goods,allowed,2024-09-20 00:06:25,2024-09-20 00:07:29,cron,27869,activation,0 days 00:01:04,ML
12561000961,156140387357,Goods,allowed,2024-09-04 09:18:49,2024-09-04 09:19:54,cron,1754442,activation,0 days 00:01:05,ML
12666250366,158507036319,Goods,allowed,2024-09-20 01:15:06,2024-09-20 01:16:15,cron,17412,activation,0 days 00:01:09,ML
12751500861,158093139541,Goods,allowed,2024-09-17 15:47:24,2024-09-17 15:48:39,cron,374080451,update,0 days 00:01:15,ML
